,Month,Day,Day Of Week,Airline,Origin Airport Delay Rate,Destination Airport Delay Rate,Scheduled Time,Distance,Scheduled Departure Hour,Scheduled Departure Minute,Arrival Delay
18376,1,6,2,WN,0.0,0.0,185,1407,16,5,99.0
18377,1,4,7,AA,0.6091626479614204,0.0,235,1440,12,5,74.0
18378,1,5,1,B6,0.5182724252491694,0.0,168,828,14,59,30.0
18379,1,3,6,OO,0.0,0.0,80,266,7,40,-27.0
18380,1,1,4,WN,0.0,0.0,70,289,16,50,14.0
18381,1,4,7,WN,0.0,0.0,190,1444,19,0,122.0
18382,1,2,5,DL,0.0,0.0,56,192,22,55,-4.0
18383,1,2,5,WN,0.0,0.0,110,605,9,5,89.0
18384,1,5,1,UA,0.0,0.5013150973172015,145,862,5,50,2.0
18385,1,2,5,US,0.5671476137624861,0.0,80,214,10,0,-21.0
18386,1,2,5,AA,0.0,0.0,353,2342,12,25,0.0
18387,1,3,6,DL,0.0,0.0,108,534,19,6,3.0
18388,1,3,6,DL,0.0,0.0,140,632,18,36,52.0
18389,1,2,5,DL,0.0,0.0,203,1426,6,55,-18.0
18390,1,6,2,US,0.0,0.0,252,1979,9,47,2.0
18391,1,6,2,US,0.0,0.0,62,290,9,14,-8.0
18392,1,3,6,OO,0.0,0.0,186,1107,7,5,97.0
18393,1,5,1,DL,0.5356359649122807,0.0,276,1671,15,59,-3.0
18394,1,2,5,DL,0.0,0.0,115,594,7,30,-16.0
18395,1,1,4,NK,0.0,0.0,129,852,14,38,36.0
18396,1,5,1,DL,0.6024960169941582,0.0,179,1199,0,30,-19.0
18397,1,4,7,AA,0.5182724252491694,0.0,201,1089,14,20,51.0
18398,1,4,7,NK,0.0,0.0,151,852,7,30,-18.0
18399,1,4,7,DL,0.0,0.0,178,1282,13,22,13.0
18400,1,4,7,DL,0.0,0.0,127,669,8,50,-21.0
18401,1,3,6,DL,0.0,0.0,330,2139,9,40,-19.0
18402,1,2,5,DL,0.5671476137624861,0.0,180,950,19,20,5.0
18403,1,5,1,DL,0.5182724252491694,0.0,244,1623,8,40,-13.0
18404,1,6,2,B6,0.0,0.0,76,444,7,25,163.0
18405,1,6,2,OO,0.0,0.0,76,308,16,30,-7.0
18406,1,3,6,NK,0.6091626479614204,0.0,188,1182,5,30,18.0
18407,1,3,6,EV,0.0,0.0,102,405,17,23,-6.0
18408,1,1,4,AS,0.0,0.0,48,204,17,21,-9.0
18409,1,4,7,WN,0.0,0.0,85,436,8,10,-6.0
18410,1,3,6,OO,0.6091626479614204,0.5794392523364486,102,462,8,14,18.0
18411,1,6,2,US,0.0,0.0,109,651,7,15,-18.0
18412,1,2,5,DL,0.0,0.0,86,406,5,20,-13.0
18413,1,4,7,DL,0.0,0.0,93,448,19,35,-20.0
18414,1,1,4,UA,0.0,0.0,220,1346,8,50,-12.0
18415,1,5,1,EV,0.0,0.51004702864472,80,351,15,45,116.0
18416,1,3,6,MQ,0.6091626479614204,0.0,103,491,17,25,20.0
18417,1,4,7,WN,0.5788461538461539,0.0,240,1460,6,10,58.0
18418,1,2,5,EV,0.0,0.0,70,317,15,37,3.0
18419,1,2,5,F9,0.0,0.0,85,404,19,35,29.0
18420,1,2,5,WN,0.0,0.0,120,671,21,55,70.0
18421,1,4,7,AA,0.0,0.0,71,192,10,15,1.0
18422,1,3,6,OO,0.5356359649122807,0.0,89,383,8,0,16.0
18423,1,3,6,UA,0.0,0.0,91,372,8,10,-2.0
18424,1,3,6,DL,0.0,0.0,114,432,7,55,-9.0
18425,1,1,4,UA,0.0,0.0,212,1597,15,56,36.0
18426,1,7,3,DL,0.0,0.0,124,549,6,0,-2.0
18427,1,6,2,US,0.0,0.0,71,255,16,35,-13.0
18428,1,2,5,MQ,0.5535870516185477,0.5608465608465608,138,931,12,40,35.0
18429,1,6,2,DL,0.0,0.0,99,422,6,25,-17.0
18430,1,3,6,EV,0.0,0.5669613974552512,95,315,10,30,-8.0
18431,1,3,6,AS,0.0,0.0,345,2345,19,40,-1.0
18432,1,3,6,WN,0.0,0.0,155,1072,14,15,53.0
18433,1,6,2,US,0.0,0.0,97,507,17,15,-16.0
18434,1,6,2,HA,0.0,0.0,340,2677,14,20,-12.0
18435,1,3,6,WN,0.0,0.0,130,849,7,35,23.0
18436,1,2,5,AA,0.0,0.51004702864472,105,551,15,45,33.0
18437,1,1,4,MQ,0.5535870516185477,0.0,123,812,13,45,2.0
18438,1,2,5,OO,0.0,0.0,108,541,15,2,11.0
18439,1,7,3,OO,0.0,0.0,56,209,9,45,7.0
18440,1,3,6,EV,0.0,0.0,182,946,15,11,67.0
18441,1,6,2,UA,0.0,0.0,295,2007,7,45,-20.0
18442,1,7,3,MQ,0.5714285714285714,0.5669613974552512,103,522,7,42,25.0
18443,1,5,1,DL,0.0,0.0,275,1747,20,56,-28.0
18444,1,7,3,NK,0.0,0.0,170,1222,1,44,138.0
18445,1,5,1,WN,0.0,0.0,260,1592,20,10,7.0
18446,1,1,4,OO,0.6091626479614204,0.51004702864472,156,802,20,5,38.0
18447,1,3,6,OO,0.6091626479614204,0.0,48,67,10,17,38.0
18448,1,1,4,OO,0.0,0.0,74,329,22,34,1.0
18449,1,4,7,AA,0.6091626479614204,0.0,165,978,20,55,31.0
18450,1,1,4,B6,0.0,0.0,188,1189,17,57,-1.0
18451,1,6,2,AS,0.0,0.0,59,183,16,44,27.0
18452,1,6,2,B6,0.0,0.0,281,2248,23,18,-13.0
18453,1,2,5,US,0.0,0.0,72,304,12,35,-8.0
18454,1,1,4,WN,0.0,0.0,60,239,16,0,36.0
18455,1,2,5,DL,0.0,0.0,79,332,10,45,5.0
18456,1,4,7,OO,0.6091626479614204,0.0,48,67,21,0,-10.0
18457,1,3,6,VX,0.0,0.0,100,550,6,40,-6.0
18458,1,3,6,OO,0.5356359649122807,0.0,61,95,8,45,12.0
18459,1,3,6,OO,0.5655172413793104,0.0,199,1174,18,45,10.0
18460,1,6,2,WN,0.0,0.0,65,304,19,0,7.0
18461,1,2,5,VX,0.0,0.0,80,337,9,10,-13.0
18462,1,2,5,EV,0.0,0.0,61,253,12,50,2.0
18463,1,1,4,UA,0.0,0.5013150973172015,225,1290,8,40,14.0
18464,1,2,5,EV,0.0,0.0,108,503,16,6,28.0
18465,1,2,5,DL,0.0,0.0,339,2182,19,15,12.0
18466,1,5,1,DL,0.5182724252491694,0.0,221,1182,13,59,1.0
18467,1,2,5,F9,0.0,0.5013150973172015,133,846,9,40,-7.0
18468,1,1,4,UA,0.0,0.0,152,895,7,35,-18.0
18469,1,4,7,DL,0.0,0.0,183,1089,12,27,74.0
18470,1,6,2,DL,0.5671476137624861,0.0,197,1035,14,35,53.0
18471,1,1,4,MQ,0.5535870516185477,0.5212765957446809,68,304,18,15,36.0
18472,1,6,2,WN,0.0,0.0,170,986,12,15,-25.0
18473,1,3,6,MQ,0.0,0.5669613974552512,150,607,6,20,25.0
18474,1,3,6,AA,0.0,0.51004702864472,185,1021,13,10,-3.0
18475,1,6,2,WN,0.5681016231474947,0.0,170,937,8,55,1.0
18476,1,5,1,AA,0.0,0.51004702864472,70,190,9,5,31.0
18477,1,6,2,NK,0.6091626479614204,0.0,277,1744,7,25,-3.0
18478,1,6,2,UA,0.0,0.0,348,2253,17,41,-30.0
18479,1,2,5,DL,0.0,0.0,110,545,12,20,-5.0
18480,1,5,1,UA,0.0,0.0,227,1379,16,0,-19.0
18481,1,6,2,HA,0.0,0.0,43,163,8,43,-3.0
18482,1,6,2,DL,0.0,0.0,114,581,18,55,-12.0
18483,1,1,4,WN,0.5681016231474947,0.0,70,307,21,25,22.0
18484,1,5,1,EV,0.6024960169941582,0.5520833333333334,113,627,19,40,28.0
18485,1,5,1,UA,0.0,0.0,87,372,20,39,-10.0
18486,1,2,5,OO,0.0,0.0,60,109,9,58,26.0
18487,1,7,3,MQ,0.0,0.5669613974552512,107,436,6,45,41.0
18488,1,5,1,OO,0.0,0.0,43,86,20,45,-12.0
18489,1,1,4,AS,0.0,0.0,350,2701,14,15,-34.0
18490,1,2,5,AS,0.0,0.0,175,1050,10,5,50.0
18491,1,1,4,EV,0.5356359649122807,0.5642857142857143,86,311,15,45,-16.0
18492,1,5,1,UA,0.0,0.5013150973172015,288,1754,18,27,0.0
18493,1,2,5,WN,0.0,0.0,105,616,19,30,13.0
18494,1,2,5,OO,0.0,0.0,87,438,13,15,13.0
18495,1,5,1,EV,0.0,0.0,118,528,14,52,8.0
18496,1,4,7,WN,0.0,0.0,110,495,20,45,30.0
18497,1,4,7,EV,0.0,0.0,61,201,14,9,9.0
18498,1,2,5,DL,0.0,0.0,81,341,13,14,-5.0
18499,1,6,2,WN,0.5681016231474947,0.5455043859649122,120,711,6,0,10.0
18500,1,3,6,WN,0.0,0.0,125,793,19,15,31.0
18501,1,2,5,WN,0.0,0.0,130,674,16,35,-20.0
18502,1,3,6,EV,0.0,0.5669613974552512,110,473,10,25,37.0
18503,1,6,2,OO,0.0,0.5238095238095238,110,521,11,7,-11.0
18504,1,4,7,F9,0.0,0.0,260,1635,6,0,150.0
18505,1,3,6,EV,0.0,0.0,95,503,17,20,7.0
18506,1,3,6,EV,0.0,0.0,60,208,19,0,50.0
18507,1,3,6,F9,0.6091626479614204,0.0,155,1005,17,10,58.0
18508,1,4,7,DL,0.0,0.0,200,1310,8,58,15.0
18509,1,2,5,DL,0.5356359649122807,0.0,66,241,21,30,37.0
18510,1,2,5,UA,0.6091626479614204,0.0,163,1005,6,8,6.0
18511,1,4,7,AA,0.0,0.0,225,1501,6,45,383.0
18512,1,2,5,OO,0.0,0.0,68,261,19,43,2.0
18513,1,2,5,AA,0.5259433962264151,0.51004702864472,175,926,19,0,-1.0
18514,1,4,7,UA,0.0,0.5455043859649122,255,1608,6,15,29.0
18515,1,6,2,AA,0.0,0.0,325,2611,6,55,-7.0
18516,1,1,4,US,0.5414123801220575,0.0,103,449,20,45,14.0
18517,1,2,5,OO,0.0,0.0,84,370,14,40,24.0
18518,1,2,5,DL,0.0,0.0,271,2182,14,40,41.0
18519,1,5,1,DL,0.0,0.0,172,1195,20,2,6.0
18520,1,6,2,WN,0.0,0.0,100,442,11,20,-12.0
18521,1,5,1,WN,0.0,0.0,85,407,11,40,17.0
18522,1,1,4,WN,0.0,0.0,70,283,22,5,-13.0
18523,1,3,6,WN,0.5681016231474947,0.0,120,838,21,20,46.0
18524,1,4,7,AA,0.0,0.0,167,1139,17,30,8.0
18525,1,6,2,AA,0.0,0.51004702864472,67,247,14,5,-25.0
18526,1,4,7,AA,0.0,0.5669613974552512,180,867,13,40,11.0
18527,1,4,7,WN,0.0,0.0,80,417,21,35,15.0
18528,1,2,5,NK,0.5356359649122807,0.0,186,1127,17,40,17.0
18529,1,7,3,OO,0.5625,0.0,45,150,7,0,4.0
18530,1,3,6,WN,0.5356359649122807,0.0,120,594,13,50,52.0
18531,1,1,4,US,0.0,0.5455043859649122,108,529,18,15,-4.0
18532,1,3,6,MQ,0.5535870516185477,0.5051546391752577,68,312,14,15,38.0
18533,1,5,1,OO,0.0,0.0,122,588,20,6,-14.0
18534,1,1,4,WN,0.0,0.5013150973172015,155,948,8,40,7.0
18535,1,6,2,OO,0.0,0.0,76,192,9,38,-5.0
18536,1,5,1,UA,0.6024960169941582,0.578125,77,420,14,31,5.0
18537,1,6,2,DL,0.0,0.5387205387205387,154,821,18,5,-9.0
18538,1,2,5,UA,0.0,0.0,233,1608,7,57,-4.0
18539,1,3,6,US,0.0,0.0,341,2296,20,5,-9.0
18540,1,2,5,F9,0.6024960169941582,0.0,132,896,10,50,-4.0
18541,1,4,7,US,0.0,0.0,82,399,11,30,34.0
18542,1,4,7,DL,0.0,0.0,342,2398,17,55,-14.0
18543,1,2,5,AA,0.0,0.5669613974552512,245,1726,6,45,-16.0
18544,1,6,2,OO,0.0,0.0,68,216,15,10,-12.0
18545,1,2,5,DL,0.0,0.0,275,2153,7,15,98.0
18546,1,5,1,AS,0.0,0.0,175,978,8,0,-6.0
18547,1,3,6,DL,0.0,0.0,110,581,8,0,8.0
18548,1,3,6,UA,0.6091626479614204,0.0,81,315,9,27,-12.0
18549,1,2,5,OO,0.0,0.0,50,110,11,35,-20.0
18550,1,5,1,EV,0.0,0.5455043859649122,142,872,15,32,3.0
18551,1,5,1,EV,0.0,0.0,99,371,11,50,-8.0
18552,1,2,5,F9,0.0,0.0,115,651,10,20,-7.0
18553,1,6,2,B6,0.0,0.0,102,395,6,27,-14.0
18554,1,1,4,EV,0.5444444444444444,0.5669613974552512,71,177,15,14,-17.0
18555,1,4,7,HA,0.0,0.0,33,102,16,6,-6.0
18556,1,2,5,WN,0.0,0.0,65,239,17,0,39.0
18557,1,4,7,WN,0.0,0.0,160,925,6,15,-8.0
18558,1,4,7,EV,0.0,0.0,45,106,19,0,104.0
18559,1,3,6,US,0.5414123801220575,0.0,319,2075,8,45,71.0
18560,1,6,2,AA,0.0,0.51004702864472,200,1121,6,0,3.0
18561,1,1,4,US,0.5535870516185477,0.0,143,936,13,59,-10.0
18562,1,2,5,OO,0.5535870516185477,0.5669613974552512,139,802,15,5,58.0
18563,1,4,7,HA,0.0,0.0,44,163,14,34,-4.0
18564,1,5,1,WN,0.0,0.0,70,368,10,30,6.0
18565,1,6,2,EV,0.0,0.0,122,771,12,54,-6.0
18566,1,6,2,UA,0.0,0.0,299,2419,13,0,3.0
18567,1,1,4,OO,0.0,0.0,133,584,9,40,-16.0
18568,1,6,2,EV,0.0,0.0,78,288,17,0,65.0
18569,1,6,2,WN,0.0,0.5013150973172015,255,1491,15,0,55.0
18570,1,3,6,WN,0.5681016231474947,0.0,175,1166,19,35,24.0
18571,1,5,1,DL,0.0,0.0,243,1522,10,12,-30.0
18572,1,4,7,WN,0.5444444444444444,0.0,145,837,6,0,-6.0
18573,1,7,3,DL,0.5959595959595959,0.0,81,223,5,0,-16.0
18574,1,1,4,WN,0.0,0.0,190,1105,14,40,-14.0
18575,1,4,7,B6,0.0,0.0,190,1065,17,36,223.0
18576,1,4,7,MQ,0.0,0.51004702864472,90,383,9,20,-8.0
18577,1,4,7,AA,0.5535870516185477,0.0,175,1055,9,15,0.0
18578,1,2,5,UA,0.0,0.0,87,413,8,23,5.0
18579,1,2,5,MQ,0.6091626479614204,0.0,68,296,18,40,-2.0
18580,1,4,7,WN,0.5681016231474947,0.0,145,793,12,20,39.0
18581,1,6,2,WN,0.0,0.5013150973172015,260,1491,8,10,120.0
18582,1,5,1,AS,0.0,0.0,118,689,13,10,-3.0
18583,1,4,7,UA,0.6091626479614204,0.0,131,867,16,33,39.0
18584,1,6,2,UA,0.5166666666666667,0.5013150973172015,106,472,6,19,0.0
18585,1,4,7,WN,0.5681016231474947,0.0,80,395,9,35,66.0
18586,1,5,1,OO,0.0,0.6912751677852349,128,737,14,34,47.0
18587,1,6,2,OO,0.0,0.5428571428571428,76,274,19,52,-11.0
18588,1,4,7,WN,0.6024960169941582,0.0,160,957,17,10,6.0
18589,1,5,1,DL,0.0,0.0,243,1892,8,10,-4.0
18590,1,6,2,DL,0.6091626479614204,0.0,126,606,14,0,-22.0
18591,1,6,2,B6,0.0,0.0,257,2173,22,44,14.0
18592,1,2,5,WN,0.0,0.0,190,1072,12,0,-3.0
18593,1,3,6,NK,0.0,0.0,155,983,14,50,-8.0
18594,1,6,2,AA,0.6091626479614204,0.5909090909090909,122,733,15,0,22.0
18595,1,2,5,AA,0.0,0.5669613974552512,130,612,8,30,-6.0
18596,1,5,1,WN,0.0,0.0,95,402,12,55,-1.0
18597,1,3,6,DL,0.0,0.0,100,422,6,0,-23.0
18598,1,5,1,EV,0.0,0.0,110,667,12,58,-13.0
18599,1,7,3,UA,0.0,0.5455043859649122,153,937,9,25,1.0
18600,1,2,5,UA,0.0,0.5455043859649122,310,2454,21,39,1.0
18601,1,3,6,DL,0.5356359649122807,0.0,179,1084,12,10,80.0
18602,1,3,6,OO,0.6024960169941582,0.0,107,524,15,9,66.0
18603,1,4,7,DL,0.5356359649122807,0.0,161,957,17,30,88.0
18604,1,2,5,NK,0.0,0.0,153,983,7,10,-10.0
18605,1,1,4,WN,0.0,0.0,85,406,17,25,6.0
18606,1,4,7,DL,0.5356359649122807,0.0,304,1956,19,55,35.0
18607,1,2,5,DL,0.5356359649122807,0.0,130,594,13,45,-8.0
18608,1,3,6,EV,0.0,0.0,129,674,8,18,-1.0
18609,1,3,6,AA,0.0,0.5669613974552512,195,1440,18,25,21.0
18610,1,4,7,WN,0.0,0.525,100,452,20,20,40.0
18611,1,3,6,AA,0.0,0.5669613974552512,255,1846,12,25,8.0
18612,1,2,5,DL,0.0,0.0,111,484,10,6,-19.0
18613,1,2,5,WN,0.5356359649122807,0.5013150973172015,200,1123,9,45,-1.0
18614,1,3,6,WN,0.0,0.0,60,223,17,25,26.0
18615,1,1,4,AA,0.6024960169941582,0.51004702864472,125,641,7,40,0.0
18616,1,6,2,UA,0.0,0.5669613974552512,96,315,15,18,29.0
18617,1,4,7,WN,0.0,0.0,80,442,15,10,90.0
18618,1,2,5,VX,0.0,0.0,410,2704,9,0,-10.0
18619,1,2,5,US,0.0,0.0,85,361,5,15,-9.0
18620,1,6,2,EV,0.5535870516185477,0.0,155,1021,14,35,3.0
18621,1,1,4,EV,0.0,0.0,133,871,20,7,9.0
18622,1,6,2,WN,0.0,0.0,85,327,13,45,4.0
18623,1,2,5,US,0.0,0.0,217,1670,19,45,-12.0
18624,1,6,2,WN,0.0,0.0,100,500,7,55,111.0
18625,1,1,4,MQ,0.0,0.0,63,213,6,15,161.0
18626,1,5,1,DL,0.0,0.6140350877192983,95,386,17,38,83.0
18627,1,2,5,DL,0.0,0.5460992907801419,164,874,20,54,26.0
18628,1,6,2,MQ,0.0,0.0,164,990,9,29,6.0
18629,1,2,5,AA,0.5535870516185477,0.0,145,985,14,15,116.0
18630,1,6,2,US,0.5671476137624861,0.0,83,214,10,0,38.0
18631,1,1,4,WN,0.5681016231474947,0.0,165,1105,17,10,-5.0
18632,1,5,1,EV,0.0,0.0,126,643,16,4,120.0
18633,1,3,6,WN,0.0,0.0,100,452,12,0,-8.0
18634,1,6,2,DL,0.5182724252491694,0.0,366,2248,15,56,87.0
18635,1,5,1,WN,0.0,0.0,155,879,12,40,-15.0
18636,1,2,5,OO,0.0,0.0,49,109,23,10,2.0
18637,1,6,2,UA,0.0,0.5455043859649122,309,2434,7,50,2.0
18638,1,4,7,OO,0.0,0.5013150973172015,106,649,14,4,75.0
18639,1,2,5,WN,0.0,0.0,80,371,8,30,-8.0
18640,1,1,4,WN,0.0,0.0,110,612,13,0,-1.0
18641,1,4,7,DL,0.5356359649122807,0.0,114,632,20,11,21.0
18642,1,4,7,VX,0.0,0.0,125,679,17,20,-19.0
18643,1,4,7,OO,0.0,0.0,133,674,10,46,18.0
18644,1,1,4,OO,0.5517241379310345,0.5669613974552512,94,397,10,49,-14.0
18645,1,2,5,OO,0.0,0.0,94,451,13,45,16.0
18646,1,6,2,WN,0.0,0.0,215,1209,17,45,65.0
18647,1,3,6,DL,0.0,0.0,106,532,21,55,15.0
18648,1,6,2,US,0.0,0.0,82,328,15,30,26.0
18649,1,5,1,B6,0.0,0.0,178,1237,20,50,53.0
18650,1,1,4,WN,0.0,0.0,80,436,11,40,-9.0
18651,1,4,7,WN,0.5356359649122807,0.0,105,456,6,45,-1.0
18652,1,5,1,WN,0.5259433962264151,0.0,280,1771,7,10,6.0
18653,1,1,4,AA,0.5535870516185477,0.5909090909090909,190,1389,7,50,-10.0
18654,1,1,4,UA,0.6091626479614204,0.0,127,783,21,3,53.0
18655,1,3,6,DL,0.0,0.0,100,406,8,30,-6.0
18656,1,1,4,HA,0.0,0.0,330,2398,8,45,56.0
18657,1,5,1,AA,0.0,0.51004702864472,100,447,8,15,8.0
18658,1,4,7,AA,0.5535870516185477,0.0,90,469,16,40,32.0
18659,1,3,6,HA,0.0,0.0,45,201,11,10,12.0
18660,1,5,1,WN,0.0,0.0,160,882,7,40,-16.0
18661,1,2,5,UA,0.0,0.5455043859649122,168,1068,12,51,-10.0
18662,1,2,5,EV,0.0,0.0,148,926,11,17,-13.0
18663,1,2,5,OO,0.0,0.5013150973172015,112,649,17,15,-10.0
18664,1,3,6,OO,0.0,0.0,126,588,20,9,-25.0
18665,1,2,5,US,0.0,0.0,269,1587,7,45,0.0
18666,1,4,7,AS,0.0,0.0,150,937,7,0,113.0
18667,1,1,4,OO,0.6024960169941582,0.0,90,391,13,0,126.0
18668,1,2,5,AS,0.0,0.0,141,867,18,55,-3.0
18669,1,6,2,DL,0.0,0.0,95,331,6,0,-3.0
18670,1,4,7,EV,0.5356359649122807,0.0,97,409,12,30,-17.0
18671,1,1,4,US,0.0,0.0,104,651,12,55,0.0
18672,1,5,1,AA,0.6091626479614204,0.0,182,1197,9,10,-14.0
18673,1,6,2,HA,0.0,0.0,36,100,10,41,8.0
18674,1,6,2,WN,0.5356359649122807,0.0,105,409,6,0,84.0
18675,1,4,7,WN,0.5681016231474947,0.0,120,591,6,20,50.0
18676,1,3,6,UA,0.0,0.0,248,1874,18,52,19.0
18677,1,7,3,EV,0.0,0.0,77,288,10,13,10.0
18678,1,4,7,WN,0.0,0.0,125,761,6,40,2.0
18679,1,6,2,EV,0.5356359649122807,0.68,69,332,15,40,5.0
18680,1,4,7,UA,0.6024960169941582,0.0,90,406,11,24,52.0
18681,1,5,1,UA,0.0,0.0,77,305,7,2,-8.0
18682,1,4,7,EV,0.0,0.0,74,302,12,10,45.0
18683,1,5,1,WN,0.0,0.0,285,1609,17,5,23.0
18684,1,1,4,WN,0.0,0.0,190,1111,11,5,-11.0
18685,1,1,4,B6,0.0,0.0,352,2342,11,37,-24.0
18686,1,1,4,DL,0.0,0.0,196,1310,13,5,-7.0
18687,1,6,2,WN,0.6024960169941582,0.0,115,680,19,30,-17.0
18688,1,2,5,US,0.0,0.0,147,1044,16,15,-3.0
18689,1,6,2,EV,0.0,0.0,70,302,15,57,24.0
18690,1,4,7,DL,0.0,0.0,120,590,15,18,-8.0
18691,1,3,6,DL,0.5356359649122807,0.5669613974552512,83,235,19,55,10.0
18692,1,1,4,EV,0.5356359649122807,0.0,103,453,12,21,-25.0
18693,1,6,2,WN,0.0,0.0,75,337,17,20,6.0
18694,1,2,5,OO,0.0,0.0,62,216,13,46,-6.0
18695,1,1,4,UA,0.0,0.5669613974552512,164,719,19,29,-2.0
18696,1,2,5,AA,0.5535870516185477,0.0,80,447,17,40,8.0
18697,1,3,6,UA,0.0,0.5669613974552512,200,1440,7,0,3.0
18698,1,5,1,EV,0.0,0.5013150973172015,119,563,16,10,-14.0
18699,1,5,1,UA,0.0,0.5669613974552512,235,1739,6,20,-29.0
18700,1,5,1,WN,0.0,0.0,105,569,17,35,3.0
18701,1,6,2,HA,0.0,0.0,44,163,13,20,-3.0
18702,1,6,2,UA,0.0,0.0,221,1597,7,36,-15.0
18703,1,3,6,WN,0.0,0.0,175,994,9,50,-5.0
18704,1,5,1,US,0.0,0.0,89,366,13,59,-2.0
18705,1,3,6,WN,0.0,0.0,80,345,14,10,3.0
18706,1,4,7,AA,0.0,0.5669613974552512,225,1514,12,10,55.0
18707,1,5,1,MQ,0.5535870516185477,0.0,93,539,16,20,32.0
18708,1,4,7,WN,0.0,0.0,150,937,10,0,2.0
18709,1,5,1,DL,0.0,0.0,272,1979,11,25,-2.0
18710,1,5,1,NK,0.0,0.51004702864472,149,731,17,31,10.0
18711,1,4,7,US,0.0,0.0,104,647,12,35,-6.0
18712,1,5,1,AA,0.6091626479614204,0.0,130,867,15,55,16.0
18713,1,5,1,UA,0.0,0.0,287,1824,8,17,-10.0
18714,1,1,4,WN,0.0,0.0,180,967,9,45,2.0
18715,1,5,1,OO,0.0,0.0,67,224,16,15,-17.0
18716,1,2,5,MQ,0.0,0.5669613974552512,75,240,9,55,-9.0
18717,1,5,1,DL,0.0,0.0,149,946,8,44,-22.0
18718,1,6,2,EV,0.0,0.5669613974552512,130,566,17,0,19.0
18719,1,1,4,WN,0.0,0.0,195,1073,6,45,-29.0
18720,1,5,1,OO,0.5166666666666667,0.0,220,1368,16,15,32.0
18721,1,4,7,UA,0.0,0.0,246,1400,8,59,13.0
18722,1,5,1,OO,0.6024960169941582,0.55,78,423,15,44,100.0
18723,1,5,1,WN,0.0,0.0,75,362,10,10,7.0
18724,1,4,7,OO,0.0,0.0,95,451,19,45,3.0
18725,1,4,7,MQ,0.0,0.5669613974552512,120,409,7,10,24.0
18726,1,2,5,UA,0.0,0.0,363,2400,17,56,-8.0
18727,1,4,7,WN,0.0,0.0,75,328,10,0,3.0
18728,1,5,1,US,0.0,0.0,99,507,17,15,-5.0
18729,1,3,6,B6,0.0,0.0,245,1674,3,30,21.0
18730,1,4,7,DL,0.0,0.0,120,692,6,30,79.0
18731,1,5,1,OO,0.0,0.0,48,110,14,55,-7.0
18732,1,3,6,DL,0.0,0.0,264,1670,19,43,24.0
18733,1,5,1,EV,0.0,0.51004702864472,60,190,18,25,51.0
18734,1,3,6,B6,0.0,0.0,200,1197,20,35,166.0
18735,1,2,5,EV,0.0,0.0,68,227,11,45,0.0
18736,1,3,6,DL,0.0,0.0,169,930,6,15,-16.0
18737,1,3,6,B6,0.0,0.0,165,1102,11,25,-3.0
18738,1,6,2,UA,0.0,0.0,102,447,7,30,-25.0
18739,1,1,4,HA,0.0,0.0,310,2409,14,30,-10.0
18740,1,1,4,HA,0.0,0.0,355,2917,13,5,-1.0
18741,1,4,7,OO,0.0,0.0,70,236,7,50,10.0
18742,1,4,7,OO,0.0,0.0,72,252,17,15,-10.0
18743,1,4,7,MQ,0.5655172413793104,0.5669613974552512,65,108,5,40,183.0
18744,1,2,5,MQ,0.5671476137624861,0.0,98,431,6,50,-19.0
18745,1,2,5,MQ,0.6091626479614204,0.0,113,642,13,10,-5.0
18746,1,3,6,DL,0.0,0.0,73,214,9,0,7.0
18747,1,4,7,EV,0.5356359649122807,0.5882352941176471,87,346,15,25,-12.0
18748,1,5,1,WN,0.0,0.0,230,1771,11,20,-6.0
18749,1,5,1,AA,0.0,0.51004702864472,100,569,15,30,5.0
18750,1,1,4,WN,0.0,0.0,70,304,11,45,28.0
18751,1,5,1,AS,0.0,0.0,100,569,20,50,-1.0
18752,1,2,5,EV,0.0,0.5669613974552512,177,843,16,57,-12.0
18753,1,6,2,EV,0.5357142857142857,0.0,116,425,6,0,5.0
18754,1,3,6,WN,0.0,0.0,255,1624,15,50,12.0
18755,1,5,1,MQ,0.6091626479614204,0.0,83,409,10,35,148.0
18756,1,4,7,B6,0.0,0.0,124,814,7,35,-19.0
18757,1,7,3,US,0.5259433962264151,0.0,283,1670,7,21,12.0
18758,1,3,6,HA,0.0,0.0,37,100,15,22,20.0
18759,1,2,5,WN,0.0,0.0,105,569,17,35,16.0
18760,1,3,6,WN,0.0,0.5013150973172015,145,853,9,10,-12.0
18761,1,3,6,UA,0.0,0.0,99,404,16,20,10.0
18762,1,2,5,WN,0.0,0.0,105,580,6,15,11.0
18763,1,4,7,VX,0.0,0.0,285,2288,23,45,50.0
18764,1,2,5,DL,0.5671476137624861,0.0,168,762,19,0,-18.0
18765,1,7,3,OO,0.0,0.0,113,588,10,22,-22.0
18766,1,4,7,WN,0.0,0.0,130,829,10,45,4.0
18767,1,3,6,UA,0.0,0.0,149,1009,14,40,-6.0
18768,1,7,3,EV,0.6024960169941582,0.0,156,1014,10,5,100.0
18769,1,6,2,B6,0.5182724252491694,0.0,69,209,22,29,8.0
18770,1,6,2,AS,0.0,0.0,135,834,17,55,140.0
18771,1,1,4,WN,0.0,0.5909090909090909,90,397,16,25,21.0
18772,1,4,7,WN,0.0,0.0,135,842,10,15,15.0
18773,1,4,7,MQ,0.5535870516185477,0.0,63,247,14,10,27.0
